,date,code,gene_name,file_name,path,sample_code,random_num,data_num
349,20201102,ZBAD,cytb,ZBAD2020-446_L14995-H16065_C3054.L14995.W011112012.seq,bird_strike/20201102北京大兴机场29个样品检测结果/测序结果/Cytb/良好/ZBAD2020-446_L14995-H16065_C3054.L14995.W011112012.seq,ZBAD2020-446,96582,ZBADcytb2020110296582
350,20201102,ZBAD,cytb,ZBAD2020-437_L14995-H16065_C3054.L14995.W011112008.seq,bird_strike/20201102北京大兴机场29个样品检测结果/测序结果/Cytb/良好/ZBAD2020-437_L14995-H16065_C3054.L14995.W011112008.seq,ZBAD2020-437,76506,ZBADcytb2020110276506
351,20201102,ZBAD,cytb,ZBAD2020-449_L14995-H16065_C3054.L14995.W011111993.seq,bird_strike/20201102北京大兴机场29个样品检测结果/测序结果/Cytb/良好/ZBAD2020-449_L14995-H16065_C3054.L14995.W011111993.seq,ZBAD2020-449,73764,ZBADcytb2020110273764
352,20201102,ZBAD,cytb,ZBAD2020-430_L14995-H16065_C3054.L14995.W011112010.seq,bird_strike/20201102北京大兴机场29个样品检测结果/测序结果/Cytb/良好/ZBAD2020-430_L14995-H16065_C3054.L14995.W011112010.seq,ZBAD2020-430,91250,ZBADcytb2020110291250
353,20201102,ZBAD,cytb,ZBAD2020-425_L14995-H16065_C3054.L14995.W011111990.seq,bird_strike/20201102北京大兴机场29个样品检测结果/测序结果/Cytb/良好/ZBAD2020-425_L14995-H16065_C3054.L14995.W011111990.seq,ZBAD2020-425,57714,ZBADcytb2020110257714
354,20201102,ZBAD,cytb,ZBAD2020-451_L14995-H16065_C3054.L14995.W011112003.seq,bird_strike/20201102北京大兴机场29个样品检测结果/测序结果/Cytb/良好/ZBAD2020-451_L14995-H16065_C3054.L14995.W011112003.seq,ZBAD2020-451,89598,ZBADcytb2020110289598
355,20201102,ZBAD,cytb,ZBAD2020-448_L14995-H16065_C3054.L14995.W011111988.seq,bird_strike/20201102北京大兴机场29个样品检测结果/测序结果/Cytb/良好/ZBAD2020-448_L14995-H16065_C3054.L14995.W011111988.seq,ZBAD2020-448,31530,ZBADcytb2020110231530
356,20201102,ZBAD,cytb,ZBAD2020-433_L14995-H16065_C3054.L14995.W011111991.seq,bird_strike/20201102北京大兴机场29个样品检测结果/测序结果/Cytb/双峰/ZBAD2020-433_L14995-H16065_C3054.L14995.W011111991.seq,ZBAD2020-433,88151,ZBADcytb2020110288151
357,20201102,ZBAD,cytb,ZBAD2020-423_L14995-H16065_C3054.L14995.W011111980.seq,bird_strike/20201102北京大兴机场29个样品检测结果/测序结果/Cytb/双峰/ZBAD2020-423_L14995-H16065_C3054.L14995.W011111980.seq,ZBAD2020-423,10715,ZBADcytb2020110210715
358,20201102,ZBAD,cytb,ZBAD2020-431_L14995-H16065_C3054.L14995.W011111981.seq,bird_strike/20201102北京大兴机场29个样品检测结果/测序结果/Cytb/双峰/ZBAD2020-431_L14995-H16065_C3054.L14995.W011111981.seq,ZBAD2020-431,25832,ZBADcytb2020110225832
359,20190603,ZGGG,C1431,ZGGG-2019-89_C1431.P2572.PW906132893.seq,bird_strike/20190603广州机场22个样品结果/测序结果/cytb/Vercytb/双峰/ZGGG-2019-89_C1431.P2572.PW906132893.seq,ZGGG-2019-89,94649,ZGGGC14312019060394649
360,20190603,ZGGG,C1431,ZGGG-2019-64_C1431.P2572.PW906132880.seq,bird_strike/20190603广州机场22个样品结果/测序结果/cytb/Vercytb/双峰/ZGGG-2019-64_C1431.P2572.PW906132880.seq,ZGGG-2019-64,21799,ZGGGC14312019060321799
361,20190603,ZGGG,C1431,ZGGG-2019-72_C1431.P2572.PW906132882.seq,bird_strike/20190603广州机场22个样品结果/测序结果/cytb/Vercytb/双峰/ZGGG-2019-72_C1431.P2572.PW906132882.seq,ZGGG-2019-72,21200,ZGGGC14312019060321200
362,20190603,ZGGG,C1431,ZGGG-2019-65_C1431.P2572.PW906132881.seq,bird_strike/20190603广州机场22个样品结果/测序结果/cytb/Vercytb/双峰/ZGGG-2019-65_C1431.P2572.PW906132881.seq,ZGGG-2019-65,15006,ZGGGC14312019060315006
363,20190603,ZGGG,C1431,ZGGG-2019-73_C1431.P2572.PW906132883.seq,bird_strike/20190603广州机场22个样品结果/测序结果/cytb/Vercytb/双峰/ZGGG-2019-73_C1431.P2572.PW906132883.seq,ZGGG-2019-73,44093,ZGGGC14312019060344093
364,20190603,ZGGG,C1431,ZGGG-2019-77_C1431.P905220.PW906130281.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-1/良好/ZGGG-2019-77_C1431.P905220.PW906130281.seq,ZGGG-2019-77,41468,ZGGGC14312019060341468
365,20190603,ZGGG,C1431,ZGGG-2019-70_C1431.P905219.PW906130272.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-1/良好/ZGGG-2019-70_C1431.P905219.PW906130272.seq,ZGGG-2019-70,30230,ZGGGC14312019060330230
366,20190603,ZGGG,C1431,ZGGG-2019-77_C1431.P905219.PW906130280.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-1/良好/ZGGG-2019-77_C1431.P905219.PW906130280.seq,ZGGG-2019-77,17992,ZGGGC14312019060317992
367,20190603,ZGGG,C1431,ZGGG-2019-45_C1431.P905219.PW906130256.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-1/良好/ZGGG-2019-45_C1431.P905219.PW906130256.seq,ZGGG-2019-45,70696,ZGGGC14312019060370696
368,20190603,ZGGG,C1431,ZGGG-2019-45_C1431.P905220.PW906130257.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-1/良好/ZGGG-2019-45_C1431.P905220.PW906130257.seq,ZGGG-2019-45,69654,ZGGGC14312019060369654
369,20190603,ZGGG,C1431,ZGGG-2019-70_C1431.P905220.PW906130273.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-1/良好/ZGGG-2019-70_C1431.P905220.PW906130273.seq,ZGGG-2019-70,74965,ZGGGC14312019060374965
370,20190603,ZGGG,C1431,ZGGG-2019-43_C1431.P2570.PW906132863.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/良好/ZGGG-2019-43_C1431.P2570.PW906132863.seq,ZGGG-2019-43,39179,ZGGGC14312019060339179
371,20190603,ZGGG,C1431,ZGGG-2019-56_C1431.P2570.PW906132867.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/良好/ZGGG-2019-56_C1431.P2570.PW906132867.seq,ZGGG-2019-56,75082,ZGGGC14312019060375082
372,20190603,ZGGG,C1431,ZGGG-2019-96_C1431.P2570.PW906132879.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/良好/ZGGG-2019-96_C1431.P2570.PW906132879.seq,ZGGG-2019-96,48490,ZGGGC14312019060348490
373,20190603,ZGGG,C1431,ZGGG-2019-52_C1431.P2570.PW906132866.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/良好/ZGGG-2019-52_C1431.P2570.PW906132866.seq,ZGGG-2019-52,40917,ZGGGC14312019060340917
374,20190603,ZGGG,C1431,ZGGG-2019-46_C1431.P2570.PW906132865.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/良好/ZGGG-2019-46_C1431.P2570.PW906132865.seq,ZGGG-2019-46,38766,ZGGGC14312019060338766
375,20190603,ZGGG,C1431,ZGGG-2019-80_C1431.P2570.PW906132876.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/良好/ZGGG-2019-80_C1431.P2570.PW906132876.seq,ZGGG-2019-80,45245,ZGGGC14312019060345245
376,20190603,ZGGG,C1431,ZGGG-2019-64_C1431.P2570.PW906132869.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/良好/ZGGG-2019-64_C1431.P2570.PW906132869.seq,ZGGG-2019-64,75133,ZGGGC14312019060375133
377,20190603,ZGGG,C1431,ZGGG-2019-73_C1431.P2570.PW906132873.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/良好/ZGGG-2019-73_C1431.P2570.PW906132873.seq,ZGGG-2019-73,17150,ZGGGC14312019060317150
378,20190603,ZGGG,C1431,ZGGG-2019-57_C1431.P2570.PW906132868.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/良好/ZGGG-2019-57_C1431.P2570.PW906132868.seq,ZGGG-2019-57,15751,ZGGGC14312019060315751
379,20190603,ZGGG,C1431,ZGGG-2019-86_C1431.P2570.PW906132877.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/良好/ZGGG-2019-86_C1431.P2570.PW906132877.seq,ZGGG-2019-86,88666,ZGGGC14312019060388666
380,20190603,ZGGG,C1431,ZGGG-2019-72_C1431.P2570.PW906132872.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/双峰/ZGGG-2019-72_C1431.P2570.PW906132872.seq,ZGGG-2019-72,14460,ZGGGC14312019060314460
381,20190603,ZGGG,C1431,ZGGG-2019-79_C1431.P2570.PW906132875.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/双峰/ZGGG-2019-79_C1431.P2570.PW906132875.seq,ZGGG-2019-79,52046,ZGGGC14312019060352046
382,20190603,ZGGG,C1431,ZGGG-2019-69_C1431.P2570.PW906132871.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/双峰/ZGGG-2019-69_C1431.P2570.PW906132871.seq,ZGGG-2019-69,87013,ZGGGC14312019060387013
383,20190603,ZGGG,C1431,ZGGG-2019-81_C1431.P2570.PW906132892.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/双峰/ZGGG-2019-81_C1431.P2570.PW906132892.seq,ZGGG-2019-81,95851,ZGGGC14312019060395851
384,20190603,ZGGG,C1431,ZGGG-2019-65_C1431.P2570.PW906132870.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/双峰/ZGGG-2019-65_C1431.P2570.PW906132870.seq,ZGGG-2019-65,58653,ZGGGC14312019060358653
385,20190603,ZGGG,C1431,ZGGG-2019-44_C1431.P2570.PW906132864.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/双峰/ZGGG-2019-44_C1431.P2570.PW906132864.seq,ZGGG-2019-44,92691,ZGGGC14312019060392691
386,20190603,ZGGG,C1431,ZGGG-2019-76_C1431.P2570.PW906132874.seq,bird_strike/20190603广州机场22个样品结果/测序结果/COI/COI-2/双峰/ZGGG-2019-76_C1431.P2570.PW906132874.seq,ZGGG-2019-76,54400,ZGGGC14312019060354400
387,20210416,ZBAD,COI-1,ZBAD2021-41_COI-1_C3601.COI-1-bird-F.W104201244.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-41_COI-1_C3601.COI-1-bird-F.W104201244.seq,ZBAD2021-41,65921,ZBADCOI-12021041665921
388,20210416,ZBAD,COI-1,ZBAD2021-40_COI-1_C3601.COI-1-bird-F.W104201236.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-40_COI-1_C3601.COI-1-bird-F.W104201236.seq,ZBAD2021-40,40620,ZBADCOI-12021041640620
389,20210416,ZBAD,COI-1,ZBAD2021-35_COI-1_C3601.COI-1-bird-F.W104201256.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-35_COI-1_C3601.COI-1-bird-F.W104201256.seq,ZBAD2021-35,23572,ZBADCOI-12021041623572
390,20210416,ZBAD,COI-1,ZBAD2021-42_COI-1_C3601.COI-1-bird-F.W104201251.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-42_COI-1_C3601.COI-1-bird-F.W104201251.seq,ZBAD2021-42,59282,ZBADCOI-12021041659282
391,20210416,ZBAD,COI-1,ZBAD2021-32_COI-1_C3601.COI-1-bird-F.W104201235.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-32_COI-1_C3601.COI-1-bird-F.W104201235.seq,ZBAD2021-32,41564,ZBADCOI-12021041641564
392,20210416,ZBAD,COI-1,ZBAD2021-33_COI-1_C3601.COI-1-bird-F.W104201243.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-33_COI-1_C3601.COI-1-bird-F.W104201243.seq,ZBAD2021-33,48288,ZBADCOI-12021041648288
393,20210416,ZBAD,COI-1,ZBAD2021-43_COI-1_C3601.COI-1-bird-F.W104201257.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-43_COI-1_C3601.COI-1-bird-F.W104201257.seq,ZBAD2021-43,89328,ZBADCOI-12021041689328
394,20210416,ZBAD,COI-1,ZBAD2021-47_COI-1_C3601.COI-1-bird-F.W104201273.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-47_COI-1_C3601.COI-1-bird-F.W104201273.seq,ZBAD2021-47,12861,ZBADCOI-12021041612861
395,20210416,ZBAD,COI-1,ZBAD2021-46_COI-1_C3601.COI-1-bird-F.W104201269.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-46_COI-1_C3601.COI-1-bird-F.W104201269.seq,ZBAD2021-46,28842,ZBADCOI-12021041628842
396,20210416,ZBAD,COI-1,ZBAD2021-44_COI-1_C3601.COI-1-bird-F.W104201261.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-44_COI-1_C3601.COI-1-bird-F.W104201261.seq,ZBAD2021-44,28907,ZBADCOI-12021041628907
397,20210416,ZBAD,COI-1,ZBAD2021-34_COI-1_C3601.COI-1-bird-F.W104201250.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-34_COI-1_C3601.COI-1-bird-F.W104201250.seq,ZBAD2021-34,68546,ZBADCOI-12021041668546
398,20210416,ZBAD,COI-1,ZBAD2021-38_COI-1_C3601.COI-1-bird-F.W104201268.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-38_COI-1_C3601.COI-1-bird-F.W104201268.seq,ZBAD2021-38,43866,ZBADCOI-12021041643866
399,20210416,ZBAD,COI-1,ZBAD2021-48_COI-1_C3601.COI-1-bird-F.W104201237.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-48_COI-1_C3601.COI-1-bird-F.W104201237.seq,ZBAD2021-48,22584,ZBADCOI-12021041622584
400,20210416,ZBAD,COI-1,ZBAD2021-49_COI-1_C3601.COI-1-bird-F.W104201245.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-49_COI-1_C3601.COI-1-bird-F.W104201245.seq,ZBAD2021-49,11393,ZBADCOI-12021041611393
401,20210416,ZBAD,COI-1,ZBAD2021-39_COI-1_C3601.COI-1-bird-F.W104201272.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-39_COI-1_C3601.COI-1-bird-F.W104201272.seq,ZBAD2021-39,80496,ZBADCOI-12021041680496
402,20210416,ZBAD,COI-1,ZBAD2021-36_COI-1_C3601.COI-1-bird-F.W104201260.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/COI-1/ZBAD2021-36_COI-1_C3601.COI-1-bird-F.W104201260.seq,ZBAD2021-36,90043,ZBADCOI-12021041690043
403,20210416,ZBAD,cytb,ZBAD2021-44_L14995-H16065_C3601.L14995.W104201259.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-44_L14995-H16065_C3601.L14995.W104201259.seq,ZBAD2021-44,68485,ZBADcytb2021041668485
404,20210416,ZBAD,cytb,ZBAD2021-32_L14995-H16065_C3601.L14995.W104201230.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-32_L14995-H16065_C3601.L14995.W104201230.seq,ZBAD2021-32,16985,ZBADcytb2021041616985
405,20210416,ZBAD,cytb,ZBAD2021-34_L14995-H16065_C3601.L14995.W104201246.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-34_L14995-H16065_C3601.L14995.W104201246.seq,ZBAD2021-34,20417,ZBADcytb2021041620417
406,20210416,ZBAD,cytb,ZBAD2021-41_L14995-H16065_C3601.L14995.W104201239.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-41_L14995-H16065_C3601.L14995.W104201239.seq,ZBAD2021-41,56842,ZBADcytb2021041656842
407,20210416,ZBAD,cytb,ZBAD2021-49_L14995-H16065_C3601.L14995.W104201240.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-49_L14995-H16065_C3601.L14995.W104201240.seq,ZBAD2021-49,22642,ZBADcytb2021041622642
408,20210416,ZBAD,cytb,ZBAD2021-33_L14995-H16065_C3601.L14995.W104201238.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-33_L14995-H16065_C3601.L14995.W104201238.seq,ZBAD2021-33,94546,ZBADcytb2021041694546
409,20210416,ZBAD,cytb,ZBAD2021-42_L14995-H16065_C3601.L14995.W104201247.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-42_L14995-H16065_C3601.L14995.W104201247.seq,ZBAD2021-42,92287,ZBADcytb2021041692287
410,20210416,ZBAD,cytb,ZBAD2021-38_L14995-H16065_C3601.L14995.W104201266.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-38_L14995-H16065_C3601.L14995.W104201266.seq,ZBAD2021-38,48943,ZBADcytb2021041648943
411,20210416,ZBAD,cytb,ZBAD2021-39_L14995-H16065_C3601.L14995.W104201270.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-39_L14995-H16065_C3601.L14995.W104201270.seq,ZBAD2021-39,79745,ZBADcytb2021041679745
412,20210416,ZBAD,cytb,ZBAD2021-37_L14995-H16065_C3601.L14995.W104201262.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-37_L14995-H16065_C3601.L14995.W104201262.seq,ZBAD2021-37,40496,ZBADcytb2021041640496
413,20210416,ZBAD,cytb,ZBAD2021-45_L14995-H16065_C3601.L14995.W104201263.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-45_L14995-H16065_C3601.L14995.W104201263.seq,ZBAD2021-45,45312,ZBADcytb2021041645312
414,20210416,ZBAD,cytb,ZBAD2021-40_L14995-H16065_C3601.L14995.W104201231.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-40_L14995-H16065_C3601.L14995.W104201231.seq,ZBAD2021-40,69322,ZBADcytb2021041669322
415,20210416,ZBAD,cytb,ZBAD2021-46_L14995-H16065_C3601.L14995.W104201267.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-46_L14995-H16065_C3601.L14995.W104201267.seq,ZBAD2021-46,52868,ZBADcytb2021041652868
416,20210416,ZBAD,cytb,ZBAD2021-36_L14995-H16065_C3601.L14995.W104201258.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-36_L14995-H16065_C3601.L14995.W104201258.seq,ZBAD2021-36,57024,ZBADcytb2021041657024
417,20210416,ZBAD,cytb,ZBAD2021-48_L14995-H16065_C3601.L14995.W104201232.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-48_L14995-H16065_C3601.L14995.W104201232.seq,ZBAD2021-48,62489,ZBADcytb2021041662489
418,20210416,ZBAD,cytb,ZBAD2021-35_L14995-H16065_C3601.L14995.W104201252.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-35_L14995-H16065_C3601.L14995.W104201252.seq,ZBAD2021-35,56258,ZBADcytb2021041656258
419,20210416,ZBAD,cytb,ZBAD2021-47_L14995-H16065_C3601.L14995.W104201271.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-47_L14995-H16065_C3601.L14995.W104201271.seq,ZBAD2021-47,28275,ZBADcytb2021041628275
420,20210416,ZBAD,cytb,ZBAD2021-43_L14995-H16065_C3601.L14995.W104201253.seq,bird_strike/20210416北京大兴机场18个检测结果/测序结果/Cytb/ZBAD2021-43_L14995-H16065_C3601.L14995.W104201253.seq,ZBAD2021-43,76512,ZBADcytb2021041676512
434,20200518,ZBAD,cytb,ZBAD2020-13_L14995-H16065_C2332.L14995.PW005280103.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/cytb/良好/ZBAD2020-13_L14995-H16065_C2332.L14995.PW005280103.seq,ZBAD2020-13,38027,ZBADcytb2020051838027
435,20200518,ZBAD,cytb,ZBAD2020-14_L14995-H16065_C2332.L14995.PW005280112.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/cytb/良好/ZBAD2020-14_L14995-H16065_C2332.L14995.PW005280112.seq,ZBAD2020-14,97370,ZBADcytb2020051897370
436,20200518,ZBAD,cytb,ZBAD2020-21_L14995-H16065_C2332.L14995.PW005280104.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/cytb/良好/ZBAD2020-21_L14995-H16065_C2332.L14995.PW005280104.seq,ZBAD2020-21,93328,ZBADcytb2020051893328
437,20200518,ZBAD,cytb,ZBAD2020-15_L14995-H16065_C2332.L14995.PW005280121.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/cytb/良好/ZBAD2020-15_L14995-H16065_C2332.L14995.PW005280121.seq,ZBAD2020-15,75728,ZBADcytb2020051875728
438,20200518,ZBAD,cytb,ZBAD2020-19_L14995-H16065_C2332.L14995.PW005280086.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/cytb/良好/ZBAD2020-19_L14995-H16065_C2332.L14995.PW005280086.seq,ZBAD2020-19,98265,ZBADcytb2020051898265
439,20200518,ZBAD,cytb,ZBAD2020-12_L14995-H16065_C2332.L14995.PW005280094.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/cytb/良好/ZBAD2020-12_L14995-H16065_C2332.L14995.PW005280094.seq,ZBAD2020-12,28959,ZBADcytb2020051828959
440,20200518,ZBAD,cytb,ZBAD2020-17_L14995-H16065_C2332.L14995.PW005280133.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/cytb/良好/ZBAD2020-17_L14995-H16065_C2332.L14995.PW005280133.seq,ZBAD2020-17,83339,ZBADcytb2020051883339
441,20200518,ZBAD,cytb,ZBAD2020-16_L14995-H16065_C2332.L14995.PW005280127.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/cytb/双峰/ZBAD2020-16_L14995-H16065_C2332.L14995.PW005280127.seq,ZBAD2020-16,48780,ZBADcytb2020051848780
442,20200518,ZBAD,cytb,ZBAD2020-18_L14995-H16065_C2332.L14995.PW005280078.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/cytb/双峰/ZBAD2020-18_L14995-H16065_C2332.L14995.PW005280078.seq,ZBAD2020-18,78302,ZBADcytb2020051878302
443,20200518,ZBAD,cytb,ZBAD2020-11_L14995-H16065_C2332.L14995.PW005280085.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/cytb/双峰/ZBAD2020-11_L14995-H16065_C2332.L14995.PW005280085.seq,ZBAD2020-11,97294,ZBADcytb2020051897294
444,20200518,ZBAD,cytb,ZBAD2020-10_L14995-H16065_C2332.L14995.PW005280114.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/cytb/双峰/ZBAD2020-10_L14995-H16065_C2332.L14995.PW005280114.seq,ZBAD2020-10,25322,ZBADcytb2020051825322
445,20200518,ZBAD,COI-1,ZBAD2020-11_COI-1_C2332.COI-1-bird-F.PW005280030.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/COI/良好/ZBAD2020-11_COI-1_C2332.COI-1-bird-F.PW005280030.seq,ZBAD2020-11,81964,ZBADCOI-12020051881964
446,20200518,ZBAD,COI-1,ZBAD2020-19_COI-1_C2332.COI-1-bird-F.PW005280031.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/COI/良好/ZBAD2020-19_COI-1_C2332.COI-1-bird-F.PW005280031.seq,ZBAD2020-19,58595,ZBADCOI-12020051858595
447,20200518,ZBAD,COI-1,ZBAD2020-15_COI-1_C2332.COI-1-bird-F.PW005280060.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/COI/良好/ZBAD2020-15_COI-1_C2332.COI-1-bird-F.PW005280060.seq,ZBAD2020-15,12415,ZBADCOI-12020051812415
448,20200518,ZBAD,COI-1,ZBAD2020-16_COI-1_C2332.COI-1-bird-F.PW005280066.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/COI/双峰/ZBAD2020-16_COI-1_C2332.COI-1-bird-F.PW005280066.seq,ZBAD2020-16,82410,ZBADCOI-12020051882410
449,20200518,ZBAD,COI-1,ZBAD2020-14_COI-1_C2332.COI-1-bird-F.PW005280053.seq,bird_strike/20200518北京大兴机场12个样品结果/测序结果/COI/双峰/ZBAD2020-14_COI-1_C2332.COI-1-bird-F.PW005280053.seq,ZBAD2020-14,74393,ZBADCOI-12020051874393
450,20190515,ZSHC,cytb,ZSHC-2019-23-cytb.P905221.PW905103578.seq,bird_strike/20190515萧山机场7个样品/测序结果/cytb/ZSHC-2019-23-cytb.P905221.PW905103578.seq,ZSHC-2019-23,50006,ZSHCcytb2019051550006
451,20190515,ZSHC,cytb,ZSHC-2019-18-cytb.P905222.PW905140066.seq,bird_strike/20190515萧山机场7个样品/测序结果/cytb/ZSHC-2019-18-cytb.P905222.PW905140066.seq,ZSHC-2019-18,64563,ZSHCcytb2019051564563
452,20190515,ZSHC,cytb,ZSHC-2019-18-cytb.P905221.PW905103570.seq,bird_strike/20190515萧山机场7个样品/测序结果/cytb/ZSHC-2019-18-cytb.P905221.PW905103570.seq,ZSHC-2019-18,16881,ZSHCcytb2019051516881
453,20190515,ZSHC,cytb,ZSHC-2019-19-cytb.P905222.PW905140067.seq,bird_strike/20190515萧山机场7个样品/测序结果/cytb/ZSHC-2019-19-cytb.P905222.PW905140067.seq,ZSHC-2019-19,37492,ZSHCcytb2019051537492
454,20190515,ZSHC,cytb,ZSHC-2019-22-cytb.P905221.PW905103576.seq,bird_strike/20190515萧山机场7个样品/测序结果/cytb/ZSHC-2019-22-cytb.P905221.PW905103576.seq,ZSHC-2019-22,56830,ZSHCcytb2019051556830
455,20190515,ZSHC,cytb,ZSHC-2019-25-cytb.P905221.PW905103582.seq,bird_strike/20190515萧山机场7个样品/测序结果/cytb/ZSHC-2019-25-cytb.P905221.PW905103582.seq,ZSHC-2019-25,70640,ZSHCcytb2019051570640
456,20190515,ZSHC,cytb,ZSHC-2019-23-cytb.P905222.PW905140061.seq,bird_strike/20190515萧山机场7个样品/测序结果/cytb/ZSHC-2019-23-cytb.P905222.PW905140061.seq,ZSHC-2019-23,31648,ZSHCcytb2019051531648
457,20190515,ZSHC,cytb,ZSHC-2019-25-cytb.P905222.PW905103583.seq,bird_strike/20190515萧山机场7个样品/测序结果/cytb/ZSHC-2019-25-cytb.P905222.PW905103583.seq,ZSHC-2019-25,81625,ZSHCcytb2019051581625
458,20190515,ZSHC,cytb,ZSHC-2019-22-cytb.P905222.PW905140059.seq,bird_strike/20190515萧山机场7个样品/测序结果/cytb/ZSHC-2019-22-cytb.P905222.PW905140059.seq,ZSHC-2019-22,19897,ZSHCcytb2019051519897
459,20190515,ZSHC,cytb,ZSHC-2019-19-cytb.P905221.PW905103572.seq,bird_strike/20190515萧山机场7个样品/测序结果/cytb/ZSHC-2019-19-cytb.P905221.PW905103572.seq,ZSHC-2019-19,56329,ZSHCcytb2019051556329
