,date,code,gene_name,file_name,path,sample_code,random_num,data_num
624,20191015,ZSPDbs,cytb,ZSPDbs2019-233_L14995-H16065_C1811.L14995.PW910191190.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-233_L14995-H16065_C1811.L14995.PW910191190.seq,ZSPDbs2019-233,74094,ZSPDbscytb2019101574094
625,20191015,ZSPDbs,cytb,ZSPDbs2019-261_L14995-H16065_C1811.L14995.PW910210644.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-261_L14995-H16065_C1811.L14995.PW910210644.seq,ZSPDbs2019-261,18636,ZSPDbscytb2019101518636
626,20191015,ZSPDbs,cytb,ZSPDbs2019-032_L14995-H16065_C1811.L14995.PW910181745.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-032_L14995-H16065_C1811.L14995.PW910181745.seq,ZSPDbs2019-032,87232,ZSPDbscytb2019101587232
627,20191015,ZSPDbs,cytb,ZSPDbs2019-110_L14995-H16065_C1811.L14995.PW910190958.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-110_L14995-H16065_C1811.L14995.PW910190958.seq,ZSPDbs2019-110,70636,ZSPDbscytb2019101570636
628,20191015,ZSPDbs,cytb,ZSPDbs2019-179_L14995-H16065_C1811.L14995.PW910210649.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-179_L14995-H16065_C1811.L14995.PW910210649.seq,ZSPDbs2019-179,25621,ZSPDbscytb2019101525621
629,20191015,ZSPDbs,cytb,ZSPDbs2019-005_L14995-H16065_C1811.L14995.PW910181706.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-005_L14995-H16065_C1811.L14995.PW910181706.seq,ZSPDbs2019-005,41179,ZSPDbscytb2019101541179
630,20191015,ZSPDbs,cytb,ZSPDbs2019-309_L14995-H16065_C1811.L14995.PW910190878.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-309_L14995-H16065_C1811.L14995.PW910190878.seq,ZSPDbs2019-309,47051,ZSPDbscytb2019101547051
631,20191015,ZSPDbs,cytb,ZSPDbs2019-086_L14995-H16065_C1811.L14995.PW910181728.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-086_L14995-H16065_C1811.L14995.PW910181728.seq,ZSPDbs2019-086,66178,ZSPDbscytb2019101566178
632,20191015,ZSPDbs,cytb,ZSPDbs2019-160_L14995-H16065_C1811.L14995.PW910190988.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-160_L14995-H16065_C1811.L14995.PW910190988.seq,ZSPDbs2019-160,14761,ZSPDbscytb2019101514761
633,20191015,ZSPDbs,cytb,ZSPDbs2019-101_L14995-H16065_C1811.L14995.PW910190945.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-101_L14995-H16065_C1811.L14995.PW910190945.seq,ZSPDbs2019-101,33824,ZSPDbscytb2019101533824
634,20191015,ZSPDbs,cytb,ZSPDbs2019-009_L14995-H16065_C1811.L14995.PW910181659.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-009_L14995-H16065_C1811.L14995.PW910181659.seq,ZSPDbs2019-009,57925,ZSPDbscytb2019101557925
635,20191015,ZSPDbs,cytb,ZSPDbs2019-285_L14995-H16065_C1811.L14995.PW910210664.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-285_L14995-H16065_C1811.L14995.PW910210664.seq,ZSPDbs2019-285,76819,ZSPDbscytb2019101576819
636,20191015,ZSPDbs,cytb,ZSPDbs2019-147_L14995-H16065_C1811.L14995.PW910190927.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-147_L14995-H16065_C1811.L14995.PW910190927.seq,ZSPDbs2019-147,76150,ZSPDbscytb2019101576150
637,20191015,ZSPDbs,cytb,ZSPDbs2019-003_L14995-H16065_C1811.L14995.PW910181682.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-003_L14995-H16065_C1811.L14995.PW910181682.seq,ZSPDbs2019-003,12755,ZSPDbscytb2019101512755
638,20191015,ZSPDbs,cytb,ZSPDbs2019-243_L14995-H16065_C1811.L14995.PW910191215.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-243_L14995-H16065_C1811.L14995.PW910191215.seq,ZSPDbs2019-243,74143,ZSPDbscytb2019101574143
639,20191015,ZSPDbs,cytb,ZSPDbs2019-167_L14995-H16065_C1811.L14995.PW910210611.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-167_L14995-H16065_C1811.L14995.PW910210611.seq,ZSPDbs2019-167,21686,ZSPDbscytb2019101521686
640,20191015,ZSPDbs,cytb,ZSPDbs2019-207_L14995-H16065_C1811.L14995.PW910191258.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-207_L14995-H16065_C1811.L14995.PW910191258.seq,ZSPDbs2019-207,43924,ZSPDbscytb2019101543924
641,20191015,ZSPDbs,cytb,ZSPDbs2019-104_L14995-H16065_C1811.L14995.PW910210631.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-104_L14995-H16065_C1811.L14995.PW910210631.seq,ZSPDbs2019-104,36489,ZSPDbscytb2019101536489
642,20191015,ZSPDbs,cytb,ZSPDbs2019-136_L14995-H16065_C1811.L14995.PW910190985.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-136_L14995-H16065_C1811.L14995.PW910190985.seq,ZSPDbs2019-136,17928,ZSPDbscytb2019101517928
643,20191015,ZSPDbs,cytb,ZSPDbs2019-253_L14995-H16065_C1811.L14995.PW910191240.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-253_L14995-H16065_C1811.L14995.PW910191240.seq,ZSPDbs2019-253,32100,ZSPDbscytb2019101532100
644,20191015,ZSPDbs,cytb,ZSPDbs2019-293_L14995-H16065_C1811.L14995.PW910190876.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-293_L14995-H16065_C1811.L14995.PW910190876.seq,ZSPDbs2019-293,23200,ZSPDbscytb2019101523200
645,20191015,ZSPDbs,cytb,ZSPDbs2019-026_L14995-H16065_C1811.L14995.PW910181673.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-026_L14995-H16065_C1811.L14995.PW910181673.seq,ZSPDbs2019-026,33651,ZSPDbscytb2019101533651
646,20191015,ZSPDbs,cytb,ZSPDbs2019-183_L14995-H16065_C1811.L14995.PW910190979.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-183_L14995-H16065_C1811.L14995.PW910190979.seq,ZSPDbs2019-183,70645,ZSPDbscytb2019101570645
647,20191015,ZSPDbs,cytb,ZSPDbs2019-159_L14995-H16065_C1811.L14995.PW910190976.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-159_L14995-H16065_C1811.L14995.PW910190976.seq,ZSPDbs2019-159,96679,ZSPDbscytb2019101596679
648,20191015,ZSPDbs,cytb,ZSPDbs2019-272_L14995-H16065_C1811.L14995.PW910191278.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-272_L14995-H16065_C1811.L14995.PW910191278.seq,ZSPDbs2019-272,45603,ZSPDbscytb2019101545603
649,20191015,ZSPDbs,cytb,ZSPDbs2019-129_L14995-H16065_C1811.L14995.PW910190901.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-129_L14995-H16065_C1811.L14995.PW910190901.seq,ZSPDbs2019-129,95084,ZSPDbscytb2019101595084
650,20191015,ZSPDbs,cytb,ZSPDbs2019-245_L14995-H16065_C1811.L14995.PW910191239.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-245_L14995-H16065_C1811.L14995.PW910191239.seq,ZSPDbs2019-245,67569,ZSPDbscytb2019101567569
651,20191015,ZSPDbs,cytb,ZSPDbs2019-004_L14995-H16065_C1811.L14995.PW910181694.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-004_L14995-H16065_C1811.L14995.PW910181694.seq,ZSPDbs2019-004,18380,ZSPDbscytb2019101518380
652,20191015,ZSPDbs,cytb,ZSPDbs2019-061_L14995-H16065_C1811.L14995.PW910181713.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-061_L14995-H16065_C1811.L14995.PW910181713.seq,ZSPDbs2019-061,18754,ZSPDbscytb2019101518754
653,20191015,ZSPDbs,cytb,ZSPDbs2019-190_L14995-H16065_C1811.L14995.PW910190968.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-190_L14995-H16065_C1811.L14995.PW910190968.seq,ZSPDbs2019-190,55693,ZSPDbscytb2019101555693
654,20191015,ZSPDbs,cytb,ZSPDbs2019-149_L14995-H16065_C1811.L14995.PW910190951.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-149_L14995-H16065_C1811.L14995.PW910190951.seq,ZSPDbs2019-149,89930,ZSPDbscytb2019101589930
655,20191015,ZSPDbs,cytb,ZSPDbs2019-115_L14995-H16065_C1811.L14995.PW910190923.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-115_L14995-H16065_C1811.L14995.PW910190923.seq,ZSPDbs2019-115,22146,ZSPDbscytb2019101522146
656,20191015,ZSPDbs,cytb,ZSPDbs2019-246_L14995-H16065_C1811.L14995.PW910191251.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-246_L14995-H16065_C1811.L14995.PW910191251.seq,ZSPDbs2019-246,89279,ZSPDbscytb2019101589279
657,20191015,ZSPDbs,cytb,ZSPDbs2019-256_L14995-H16065_C1811.L14995.PW910191276.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-256_L14995-H16065_C1811.L14995.PW910191276.seq,ZSPDbs2019-256,21820,ZSPDbscytb2019101521820
658,20191015,ZSPDbs,cytb,ZSPDbs2019-132_L14995-H16065_C1811.L14995.PW910190937.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-132_L14995-H16065_C1811.L14995.PW910190937.seq,ZSPDbs2019-132,10111,ZSPDbscytb2019101510111
659,20191015,ZSPDbs,cytb,ZSPDbs2019-099_L14995-H16065_C1811.L14995.PW910190921.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-099_L14995-H16065_C1811.L14995.PW910190921.seq,ZSPDbs2019-099,54228,ZSPDbscytb2019101554228
660,20191015,ZSPDbs,cytb,ZSPDbs2019-095_L14995-H16065_C1811.L14995.PW910181741.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-095_L14995-H16065_C1811.L14995.PW910181741.seq,ZSPDbs2019-095,44495,ZSPDbscytb2019101544495
661,20191015,ZSPDbs,cytb,ZSPDbs2019-150_L14995-H16065_C1811.L14995.PW910190963.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-150_L14995-H16065_C1811.L14995.PW910190963.seq,ZSPDbs2019-150,38405,ZSPDbscytb2019101538405
662,20191015,ZSPDbs,cytb,ZSPDbs2019-223_L14995-H16065_C1811.L14995.PW910191260.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-223_L14995-H16065_C1811.L14995.PW910191260.seq,ZSPDbs2019-223,99657,ZSPDbscytb2019101599657
663,20191015,ZSPDbs,cytb,ZSPDbs2019-064_L14995-H16065_C1811.L14995.PW910181749.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-064_L14995-H16065_C1811.L14995.PW910181749.seq,ZSPDbs2019-064,76420,ZSPDbscytb2019101576420
664,20191015,ZSPDbs,cytb,ZSPDbs2019-267_L14995-H16065_C1811.L14995.PW910191218.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-267_L14995-H16065_C1811.L14995.PW910191218.seq,ZSPDbs2019-267,79498,ZSPDbscytb2019101579498
665,20191015,ZSPDbs,cytb,ZSPDbs2019-139_L14995-H16065_C1811.L14995.PW910190926.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-139_L14995-H16065_C1811.L14995.PW910190926.seq,ZSPDbs2019-139,24008,ZSPDbscytb2019101524008
666,20191015,ZSPDbs,cytb,ZSPDbs2019-199_L14995-H16065_C1811.L14995.PW910191257.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-199_L14995-H16065_C1811.L14995.PW910191257.seq,ZSPDbs2019-199,46757,ZSPDbscytb2019101546757
667,20191015,ZSPDbs,cytb,ZSPDbs2019-038_L14995-H16065_C1811.L14995.PW910181722.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-038_L14995-H16065_C1811.L14995.PW910181722.seq,ZSPDbs2019-038,17796,ZSPDbscytb2019101517796
668,20191015,ZSPDbs,cytb,ZSPDbs2019-217_L14995-H16065_C1811.L14995.PW910210651.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-217_L14995-H16065_C1811.L14995.PW910210651.seq,ZSPDbs2019-217,69176,ZSPDbscytb2019101569176
669,20191015,ZSPDbs,cytb,ZSPDbs2019-240_L14995-H16065_C1811.L14995.PW910191274.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-240_L14995-H16065_C1811.L14995.PW910191274.seq,ZSPDbs2019-240,73366,ZSPDbscytb2019101573366
670,20191015,ZSPDbs,cytb,ZSPDbs2019-269_L14995-H16065_C1811.L14995.PW910191242.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-269_L14995-H16065_C1811.L14995.PW910191242.seq,ZSPDbs2019-269,27171,ZSPDbscytb2019101527171
671,20191015,ZSPDbs,cytb,ZSPDbs2019-065_L14995-H16065_C1811.L14995.PW910181666.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-065_L14995-H16065_C1811.L14995.PW910181666.seq,ZSPDbs2019-065,55755,ZSPDbscytb2019101555755
672,20191015,ZSPDbs,cytb,ZSPDbs2019-117_L14995-H16065_C1811.L14995.PW910190947.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-117_L14995-H16065_C1811.L14995.PW910190947.seq,ZSPDbs2019-117,15621,ZSPDbscytb2019101515621
673,20191015,ZSPDbs,cytb,ZSPDbs2019-073_L14995-H16065_C1811.L14995.PW910210607.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-073_L14995-H16065_C1811.L14995.PW910210607.seq,ZSPDbs2019-073,76444,ZSPDbscytb2019101576444
674,20191015,ZSPDbs,cytb,ZSPDbs2019-033_L14995-H16065_C1811.L14995.PW910181662.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-033_L14995-H16065_C1811.L14995.PW910181662.seq,ZSPDbs2019-033,37453,ZSPDbscytb2019101537453
675,20191015,ZSPDbs,cytb,ZSPDbs2019-133_L14995-H16065_C1811.L14995.PW910210610.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-133_L14995-H16065_C1811.L14995.PW910210610.seq,ZSPDbs2019-133,41580,ZSPDbscytb2019101541580
676,20191015,ZSPDbs,cytb,ZSPDbs2019-187_L14995-H16065_C1811.L14995.PW910190932.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-187_L14995-H16065_C1811.L14995.PW910190932.seq,ZSPDbs2019-187,95182,ZSPDbscytb2019101595182
677,20191015,ZSPDbs,cytb,ZSPDbs2019-017_L14995-H16065_C1811.L14995.PW910181660.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-017_L14995-H16065_C1811.L14995.PW910181660.seq,ZSPDbs2019-017,19811,ZSPDbscytb2019101519811
678,20191015,ZSPDbs,cytb,ZSPDbs2019-185_L14995-H16065_C1811.L14995.PW910190908.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-185_L14995-H16065_C1811.L14995.PW910190908.seq,ZSPDbs2019-185,57454,ZSPDbscytb2019101557454
679,20191015,ZSPDbs,cytb,ZSPDbs2019-251_L14995-H16065_C1811.L14995.PW910210603.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-251_L14995-H16065_C1811.L14995.PW910210603.seq,ZSPDbs2019-251,71767,ZSPDbscytb2019101571767
680,20191015,ZSPDbs,cytb,ZSPDbs2019-202_L14995-H16065_C1811.L14995.PW910191198.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-202_L14995-H16065_C1811.L14995.PW910191198.seq,ZSPDbs2019-202,73522,ZSPDbscytb2019101573522
681,20191015,ZSPDbs,cytb,ZSPDbs2019-155_L14995-H16065_C1811.L14995.PW910210619.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-155_L14995-H16065_C1811.L14995.PW910210619.seq,ZSPDbs2019-155,71349,ZSPDbscytb2019101571349
682,20191015,ZSPDbs,cytb,ZSPDbs2019-310_L14995-H16065_C1811.L14995.PW910190884.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-310_L14995-H16065_C1811.L14995.PW910190884.seq,ZSPDbs2019-310,38132,ZSPDbscytb2019101538132
683,20191015,ZSPDbs,cytb,ZSPDbs2019-137_L14995-H16065_C1811.L14995.PW910190902.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-137_L14995-H16065_C1811.L14995.PW910190902.seq,ZSPDbs2019-137,33027,ZSPDbscytb2019101533027
684,20191015,ZSPDbs,cytb,ZSPDbs2019-130_L14995-H16065_C1811.L14995.PW910190913.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-130_L14995-H16065_C1811.L14995.PW910190913.seq,ZSPDbs2019-130,11738,ZSPDbscytb2019101511738
685,20191015,ZSPDbs,cytb,ZSPDbs2019-194_L14995-H16065_C1811.L14995.PW910210612.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-194_L14995-H16065_C1811.L14995.PW910210612.seq,ZSPDbs2019-194,48402,ZSPDbscytb2019101548402
686,20191015,ZSPDbs,cytb,ZSPDbs2019-291_L14995-H16065_C1811.L14995.PW910190864.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-291_L14995-H16065_C1811.L14995.PW910190864.seq,ZSPDbs2019-291,85264,ZSPDbscytb2019101585264
687,20191015,ZSPDbs,cytb,ZSPDbs2019-266_L14995-H16065_C1811.L14995.PW910191206.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-266_L14995-H16065_C1811.L14995.PW910191206.seq,ZSPDbs2019-266,68515,ZSPDbscytb2019101568515
688,20191015,ZSPDbs,cytb,ZSPDbs2019-288_L14995-H16065_C1811.L14995.PW910191280.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-288_L14995-H16065_C1811.L14995.PW910191280.seq,ZSPDbs2019-288,50129,ZSPDbscytb2019101550129
689,20191015,ZSPDbs,cytb,ZSPDbs2019-020_L14995-H16065_C1811.L14995.PW910181696.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-020_L14995-H16065_C1811.L14995.PW910181696.seq,ZSPDbs2019-020,61093,ZSPDbscytb2019101561093
690,20191015,ZSPDbs,cytb,ZSPDbs2019-303_L14995-H16065_C1811.L14995.PW910190889.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-303_L14995-H16065_C1811.L14995.PW910190889.seq,ZSPDbs2019-303,68606,ZSPDbscytb2019101568606
691,20191015,ZSPDbs,cytb,ZSPDbs2019-273_L14995-H16065_C1811.L14995.PW910191195.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-273_L14995-H16065_C1811.L14995.PW910191195.seq,ZSPDbs2019-273,74710,ZSPDbscytb2019101574710
692,20191015,ZSPDbs,cytb,ZSPDbs2019-284_L14995-H16065_C1811.L14995.PW910191232.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-284_L14995-H16065_C1811.L14995.PW910191232.seq,ZSPDbs2019-284,43543,ZSPDbscytb2019101543543
693,20191015,ZSPDbs,cytb,ZSPDbs2019-229_L14995-H16065_C1811.L14995.PW910191237.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-229_L14995-H16065_C1811.L14995.PW910191237.seq,ZSPDbs2019-229,84749,ZSPDbscytb2019101584749
694,20191015,ZSPDbs,cytb,ZSPDbs2019-075_L14995-H16065_C1811.L14995.PW910181691.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-075_L14995-H16065_C1811.L14995.PW910181691.seq,ZSPDbs2019-075,92340,ZSPDbscytb2019101592340
695,20191015,ZSPDbs,cytb,ZSPDbs2019-010_L14995-H16065_C1811.L14995.PW910181671.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-010_L14995-H16065_C1811.L14995.PW910181671.seq,ZSPDbs2019-010,71302,ZSPDbscytb2019101571302
696,20191015,ZSPDbs,cytb,ZSPDbs2019-001_L14995-H16065_C1811.L14995.PW910181658.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-001_L14995-H16065_C1811.L14995.PW910181658.seq,ZSPDbs2019-001,22595,ZSPDbscytb2019101522595
697,20191015,ZSPDbs,cytb,ZSPDbs2019-081_L14995-H16065_C1811.L14995.PW910181668.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-081_L14995-H16065_C1811.L14995.PW910181668.seq,ZSPDbs2019-081,68768,ZSPDbscytb2019101568768
698,20191015,ZSPDbs,cytb,ZSPDbs2019-052_L14995-H16065_C1811.L14995.PW910181700.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-052_L14995-H16065_C1811.L14995.PW910181700.seq,ZSPDbs2019-052,43051,ZSPDbscytb2019101543051
699,20191015,ZSPDbs,cytb,ZSPDbs2019-145_L14995-H16065_C1811.L14995.PW910190903.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-145_L14995-H16065_C1811.L14995.PW910190903.seq,ZSPDbs2019-145,71473,ZSPDbscytb2019101571473
700,20191015,ZSPDbs,cytb,ZSPDbs2019-237_L14995-H16065_C1811.L14995.PW910191238.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-237_L14995-H16065_C1811.L14995.PW910191238.seq,ZSPDbs2019-237,19678,ZSPDbscytb2019101519678
701,20191015,ZSPDbs,cytb,ZSPDbs2019-059_L14995-H16065_C1811.L14995.PW910181689.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-059_L14995-H16065_C1811.L14995.PW910181689.seq,ZSPDbs2019-059,14437,ZSPDbscytb2019101514437
702,20191015,ZSPDbs,cytb,ZSPDbs2019-072_L14995-H16065_C1811.L14995.PW910181750.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-072_L14995-H16065_C1811.L14995.PW910181750.seq,ZSPDbs2019-072,53583,ZSPDbscytb2019101553583
703,20191015,ZSPDbs,cytb,ZSPDbs2019-022_L14995-H16065_C1811.L14995.PW910181720.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-022_L14995-H16065_C1811.L14995.PW910181720.seq,ZSPDbs2019-022,54310,ZSPDbscytb2019101554310
704,20191015,ZSPDbs,cytb,ZSPDbs2019-211_L14995-H16065_C1811.L14995.PW910191211.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-211_L14995-H16065_C1811.L14995.PW910191211.seq,ZSPDbs2019-211,65477,ZSPDbscytb2019101565477
705,20191015,ZSPDbs,cytb,ZSPDbs2019-076_L14995-H16065_C1811.L14995.PW910181703.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-076_L14995-H16065_C1811.L14995.PW910181703.seq,ZSPDbs2019-076,69382,ZSPDbscytb2019101569382
706,20191015,ZSPDbs,cytb,ZSPDbs2019-045_L14995-H16065_C1811.L14995.PW910181711.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-045_L14995-H16065_C1811.L14995.PW910181711.seq,ZSPDbs2019-045,43250,ZSPDbscytb2019101543250
707,20191015,ZSPDbs,cytb,ZSPDbs2019-308_L14995-H16065_C1811.L14995.PW910190872.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-308_L14995-H16065_C1811.L14995.PW910190872.seq,ZSPDbs2019-308,17851,ZSPDbscytb2019101517851
708,20191015,ZSPDbs,cytb,ZSPDbs2019-037_L14995-H16065_C1811.L14995.PW910181710.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-037_L14995-H16065_C1811.L14995.PW910181710.seq,ZSPDbs2019-037,94732,ZSPDbscytb2019101594732
709,20191015,ZSPDbs,cytb,ZSPDbs2019-286_L14995-H16065_C1811.L14995.PW910210635.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-286_L14995-H16065_C1811.L14995.PW910210635.seq,ZSPDbs2019-286,85378,ZSPDbscytb2019101585378
710,20191015,ZSPDbs,cytb,ZSPDbs2019-028_L14995-H16065_C1811.L14995.PW910181697.seq,bird_strike/20191015上海机场312个样品结果/C1811测序结果/cytb/良好 181个/ZSPDbs2019-028_L14995-H16065_C1811.L14995.PW910181697.seq,ZSPDbs2019-028,91460,ZSPDbscytb2019101591460
